id,author_id,date,topic,keywords,engagement,civility
1760,128,2021-09-05,immigra,deport|naturalization|opportunity,58,0.506
1761,200,2021-08-05,abortion,sin|healthcare|abortion law,234,0.567
1762,90,2020-06-14,blacklivesmatter,march|anarchy,311,0.29
1763,296,2021-12-30,covid,vaccine,4,0.562
1764,408,2021-04-15,covid,conspiracy,686,0.114
1765,493,2021-04-17,abortion,reproductive freedom|SB8|life begins,93,0.566
1766,241,2020-01-08,immigra,opportunity|wall|naturalization,302,0.503
1767,274,2020-03-13,rights,justice|oppression,140,0.473
1768,425,2021-03-25,capitol,freedom|committee,250,0.632
1769,135,2021-01-07,capitol,insurrection|scandal,23,0.127
1770,468,2020-06-22,immigra,naturalization|wall,62,0.361
1771,461,2021-05-09,blacklivesmatter,George Floyd,11,0.659
1772,170,2020-09-07,covid,vaccine|infection,175,0.566
1773,114,2021-12-17,covid,social distancing|vaccination,51,0.687
1774,367,2021-07-31,gun,assault weapon|second amendment,54,0.297
1775,356,2021-08-04,abortion,Texas law|sin|ban,204,0.261
1776,15,2020-05-30,abortion,Texas law|murder|medical privacy,151,0.492
1777,446,2021-08-20,blacklivesmatter,equality|blue lives matter,106,0.567
1778,437,2021-05-03,rights,freedom of speech|privacy|discrimination,25,0.644
1779,248,2021-06-19,gun,gun laws|open carry,98,0.465
1780,115,2020-01-15,rights,civil rights|privacy|equality,55,0.772
1781,7,2020-10-11,abortion,reproductive freedom|supreme court|abortion law,152,0.575
1782,51,2020-07-26,blacklivesmatter,looting|brotherhood,76,0.45
1783,447,2021-06-03,gun,second amendment,202,0.492
1784,132,2020-02-27,immigra,alien|illegal,42,0.18
1785,137,2021-12-07,abortion,clinic|abortion ban|ban,582,0.294
1786,68,2020-04-03,climate,protect planet|fake science|renewable energy,354,0.569
1787,51,2020-03-03,climate,protect planet,97,0.853
1788,43,2020-11-22,capitol,patriot|congress|fraud,18,0.608
1789,221,2020-07-21,covid,COVID-19,1,0.516
1790,1,2021-03-29,immigra,refugees welcome|alien|wall,211,0.366
1791,488,2021-02-20,climate,ecology|environment|alarmism,108,0.543
1792,258,2020-09-27,climate,protect planet|climate change|ecology,169,0.787
1793,241,2021-10-02,climate,renewable energy|green jobs,549,0.756
1794,345,2020-06-16,covid,wear mask,214,0.783
1795,56,2020-04-06,climate,climate change|alarmism,32,0.339
1796,272,2020-08-06,blacklivesmatter,thug|protest,57,0.264
1797,203,2020-04-15,covid,infection|COVID-19|microchip,31,0.346
1798,335,2020-06-10,abortion,abortion law|SB8|procedure,595,0.494
1799,75,2020-10-02,rights,justice,54,0.803
1800,218,2020-12-07,climate,climate change|fake science|conspiracy,89,0.284
1801,331,2021-03-03,rights,violations,78,0.216
1802,367,2021-04-12,abortion,choice|supreme court,35,0.694
1803,379,2020-10-28,climate,sustainability|climate change,122,0.656
1804,125,2020-08-08,blacklivesmatter,thug|activism|George Floyd,16,0.468
1805,362,2020-11-29,abortion,sin|abortion ban|choice,481,0.41
1806,328,2020-09-12,covid,anti-mask|vaccination,16,0.411
1807,167,2020-10-09,gun,firearms|open carry|second amendment,207,0.537
1808,103,2020-06-04,rights,judiciary,53,0.567
1809,272,2021-03-24,immigra,border,45,0.424
1810,35,2021-12-07,climate,green jobs,221,0.763
1811,171,2021-01-04,gun,assault weapon|prevention,92,0.463
1812,72,2021-11-24,blacklivesmatter,George Floyd|all lives matter|anarchy,404,0.318
1813,31,2021-10-19,immigra,naturalization|deport,267,0.356
1814,168,2020-01-17,gun,gun laws|safety|concealed carry,309,0.533
1815,58,2020-10-16,covid,vaccine|wear mask|hoax,122,0.496
1816,98,2021-06-09,abortion,pro-life,141,0.26
1817,334,2021-12-01,immigra,immigration law|deportation,201,0.377
1818,233,2020-03-15,gun,violence,128,0.131
1819,116,2020-01-22,rights,judiciary|justice,2,0.819
1820,300,2021-03-13,gun,second amendment,290,0.554
1821,458,2021-06-29,gun,violence|kill,389,0.104
1822,52,2020-07-12,abortion,supreme court,55,0.638
1823,118,2021-06-30,capitol,freedom|liberty|corruption,56,0.669
1824,120,2020-07-25,blacklivesmatter,unity|demonstration,706,0.682
1825,486,2020-12-29,blacklivesmatter,equality,19,0.946
1826,107,2020-01-27,rights,abuse|oppression,288,0.106
1827,64,2020-02-20,rights,legal rights|law,133,0.577
1828,108,2020-06-28,immigra,alien|illegal|diversity,26,0.481
1829,260,2021-05-15,immigra,alien|border|wall,14,0.254
1830,9,2021-05-04,gun,concealed carry|responsible gun ownership,434,0.677
1831,223,2021-01-24,capitol,gridlock|constitution,271,0.476
1832,449,2020-08-22,climate,renewable energy|alarmism|fake science,249,0.479
1833,66,2020-01-17,covid,vaccine|vaccination,124,0.709
1834,108,2020-05-23,abortion,sin|women's rights|choice,136,0.629
1835,380,2021-01-15,climate,global warming|green jobs|conspiracy,504,0.538
1836,105,2021-01-08,abortion,abortion law,4,0.654
1837,456,2021-02-17,climate,climate change|ecology|hoax,60,0.446
1838,391,2020-02-05,covid,community health|anti-vaccine|public health,116,0.652
1839,34,2020-06-10,abortion,choice,81,0.829
1840,439,2021-05-02,immigra,naturalization|illegal,87,0.404
1841,315,2020-11-14,capitol,fraud|bill,68,0.401
1842,113,2021-05-04,immigra,deport|alien,32,0.203
1843,315,2020-05-26,abortion,healthcare,49,0.797
1844,338,2020-09-12,immigra,immigration law,30,0.421
1845,390,2020-12-02,climate,environment|alarmism|hoax,322,0.218
1846,479,2020-12-01,abortion,ban|medical privacy,129,0.482
1847,122,2021-01-29,capitol,freedom|congress|senate,270,0.704
1848,177,2021-02-10,abortion,choice|sin,99,0.506
1849,382,2021-10-05,blacklivesmatter,rally|activism|peaceful,86,0.609
1850,414,2021-11-02,climate,climate change|conspiracy|green jobs,44,0.495
1851,219,2021-07-16,covid,stay safe|vaccine,228,0.678
1852,235,2021-07-10,capitol,constitution,38,0.761
1853,482,2020-05-03,immigra,deport|immigration law|innovation,85,0.497
1854,454,2021-05-31,immigra,naturalization,257,0.519
1855,78,2020-05-25,blacklivesmatter,community|solidarity|peaceful,137,0.862
1856,272,2021-06-29,capitol,riot|legislation,177,0.279
1857,116,2021-01-18,abortion,reproductive freedom,293,0.79
1858,497,2021-07-07,abortion,life begins|supreme court|medical privacy,7,0.462
1859,481,2020-10-30,rights,court|law,21,0.569
1860,343,2020-01-01,climate,ecology,184,0.765
1861,422,2020-08-01,climate,hoax|conspiracy|renewable energy,23,0.381
1862,100,2020-09-05,abortion,abortion law|life begins,74,0.419
1863,64,2020-12-24,blacklivesmatter,community,334,0.929
1864,6,2020-07-29,abortion,medical privacy|procedure,214,0.631
1865,225,2021-06-17,immigra,illegal|diversity,39,0.509
1866,451,2020-05-07,climate,fake science|hoax|environment,25,0.2
1867,219,2020-10-05,gun,gun laws,147,0.57
1868,46,2021-12-27,abortion,sin|Texas law|reproductive freedom,110,0.474
1869,144,2020-09-04,gun,open carry|assault weapon|gun laws,300,0.321
1870,129,2020-09-14,climate,carbon emissions|climate change|global warming,164,0.567
1871,114,2020-03-26,gun,responsible gun ownership,132,0.807
1872,250,2021-11-12,rights,civil rights|violations,262,0.484
1873,330,2021-09-13,rights,abuse|discrimination|law,273,0.35
1874,123,2021-08-12,immigra,diversity,510,0.806
1875,332,2021-08-17,gun,assault weapon|mass shooting|gun laws,6,0.265
1876,322,2021-04-16,covid,microchip|vaccination|COVID-19,251,0.4
1877,51,2021-11-16,rights,equality,437,0.85
1878,457,2021-02-26,climate,fake science,91,0.145
1879,358,2021-01-02,climate,climate change|conspiracy|protect planet,58,0.485
1880,281,2020-06-13,climate,carbon emissions,220,0.586
1881,316,2021-02-14,gun,kill|background checks,60,0.48
1882,208,2020-11-20,blacklivesmatter,justice|anarchy,14,0.388
1883,249,2021-09-28,gun,violence|background checks,290,0.451
1884,166,2020-12-11,gun,firearms|background checks,480,0.616
1885,388,2020-04-24,capitol,committee,123,0.565
1886,307,2021-02-11,abortion,healthcare|supreme court|women's rights,14,0.675
1887,198,2020-09-26,rights,oppression,21,0.175
1888,227,2020-10-27,immigra,alien|diversity|border,1122,0.539
1889,126,2020-09-08,capitol,liberty|bill|democracy,613,0.632
1890,494,2021-03-26,blacklivesmatter,peaceful|equality|solidarity,52,0.86
1891,96,2021-09-18,capitol,scandal|partisan,32,0.107
1892,187,2021-10-04,rights,law|oppression|justice,184,0.488
1893,69,2021-03-17,climate,climate change|protect planet,475,0.68
1894,66,2021-12-20,gun,kill,115,0.093
1895,179,2021-06-03,immigra,deportation|illegal|border,38,0.457
1896,225,2021-04-21,blacklivesmatter,blue lives matter|brotherhood,92,0.572
1897,459,2021-08-28,covid,wear mask|pandemic,157,0.719
1898,489,2021-05-03,gun,background checks|responsible gun ownership|violence,65,0.581
1899,483,2021-08-06,climate,fake science|sustainability,182,0.487
1900,357,2021-02-09,abortion,pro-life,55,0.193
1901,393,2020-12-04,climate,hoax,78,0.118
1902,397,2020-01-07,gun,safety|assault weapon|firearms,132,0.41
1903,308,2021-09-20,immigra,illegal,32,0.175
1904,170,2020-07-04,abortion,sin,195,0.165
1905,71,2020-04-06,immigra,alien|wall,178,0.136
1906,363,2020-07-06,gun,second amendment,65,0.583
1907,332,2020-09-15,rights,civil rights|freedom of speech,64,0.863
1908,451,2020-12-13,immigra,diversity|illegal,44,0.533
1909,7,2021-07-24,capitol,corruption,631,0.252
1910,291,2020-11-30,capitol,committee|democracy,241,0.677
1911,500,2020-03-12,gun,prevention,114,0.742
1912,457,2020-04-09,gun,background checks|mass shooting|firearms,127,0.406
1913,20,2021-12-24,covid,microchip,4,0.105
1914,303,2020-11-15,immigra,diversity|border,172,0.724
1915,476,2020-04-12,abortion,supreme court|medical privacy,416,0.777
1916,174,2021-04-03,rights,discrimination,121,0.248
1917,22,2021-01-09,blacklivesmatter,community,237,0.946
1918,430,2020-03-01,gun,kill|violence,184,0.061
1919,360,2021-06-16,immigra,wall,124,0.088
1920,391,2021-07-13,rights,equality|justice|privacy,21,0.769
1921,248,2020-10-26,blacklivesmatter,demonstration|rally|stand together,58,0.602
1922,351,2020-11-09,rights,violations|abuse,50,0.193
1923,461,2021-06-24,capitol,congress,132,0.59
1924,156,2021-10-18,abortion,women's rights|choice,7,0.811
1925,261,2020-07-11,rights,court|human rights,85,0.724
1926,487,2021-06-04,abortion,women's rights|supreme court,15,0.607
1927,8,2020-08-14,abortion,SB8|healthcare|ban,153,0.526
1928,3,2021-01-25,capitol,constitution,387,0.833
1929,23,2021-11-06,blacklivesmatter,unity|rally,272,0.707
1930,349,2020-05-25,abortion,clinic|procedure|pro-life,382,0.374
1931,143,2020-07-28,climate,fake science|ecology|global warming,80,0.481
1932,203,2021-05-14,blacklivesmatter,all lives matter|solidarity,147,0.482
1933,406,2021-12-13,capitol,liberty|legislation,25,0.687
1934,379,2020-03-09,covid,vaccine,27,0.561
1935,56,2021-11-28,climate,fake science|global warming|ecology,126,0.46
1936,255,2021-02-08,immigra,diversity,121,0.791
1937,43,2020-05-10,blacklivesmatter,brotherhood|movement|justice,73,0.784
1938,74,2020-09-04,immigra,alien|border,86,0.359
1939,163,2021-09-03,covid,microchip,35,0.053
1940,487,2021-08-05,capitol,liberty,62,0.798
1941,485,2020-06-28,climate,environment|protect planet,71,0.714
1942,100,2021-06-01,climate,protect planet,30,0.84
1943,286,2021-11-04,gun,open carry|safety|kill,112,0.484
1944,210,2020-05-26,abortion,SB8|women's rights|sin,173,0.516
1945,4,2021-09-25,capitol,senate|voting|corruption,172,0.571
1946,115,2020-01-04,rights,human rights|law|judiciary,19,0.686
1947,316,2021-07-31,capitol,patriot|democracy|fraud,49,0.69
1948,177,2021-04-05,rights,equality|discrimination|legal rights,142,0.526
1949,327,2021-05-05,covid,conspiracy,23,0.054
1950,222,2021-02-01,abortion,abortion law|ban,202,0.364
1951,206,2020-05-27,climate,environment,286,0.463
1952,214,2021-10-03,abortion,supreme court|murder,82,0.38
1953,371,2021-04-08,covid,anti-mask|conspiracy,76,0.071
1954,100,2020-09-08,blacklivesmatter,chaos,31,0.094
1955,56,2021-04-19,gun,kill|gun laws|firearms,22,0.345
1956,283,2020-11-03,covid,anti-vaccine|vaccination|stay safe,36,0.546
1957,198,2021-11-06,abortion,abortion ban|life begins,177,0.248
1958,102,2020-10-06,abortion,medical privacy|murder|Texas law,228,0.526
1959,162,2021-02-25,abortion,pro-life|clinic,401,0.393
1960,5,2021-11-23,capitol,patriot,13,0.8
1961,491,2020-12-05,capitol,voting,204,0.643
1962,162,2020-11-10,blacklivesmatter,march,146,0.5
1963,451,2021-05-01,covid,pandemic|infection,26,0.495
1964,283,2020-06-16,abortion,reproductive freedom|life begins,25,0.62
1965,387,2021-12-17,covid,quarantine|stay safe,88,0.66
1966,393,2020-05-18,capitol,fraud|gridlock,97,0.226
1967,344,2021-08-23,capitol,corruption|scandal|senate,101,0.324
1968,70,2020-12-13,gun,firearms,10,0.503
1969,493,2021-11-24,climate,green jobs|renewable energy,165,0.888
1970,410,2020-10-26,gun,kill|responsible gun ownership|firearms,138,0.453
1971,267,2020-01-17,covid,anti-vaccine|pandemic|5G,49,0.253
1972,359,2021-05-16,capitol,senate|freedom,157,0.649
1973,235,2020-09-26,climate,global warming|climate change,213,0.631
1974,294,2020-12-06,immigra,opportunity|innovation|alien,1,0.638
1975,357,2020-11-05,capitol,congress|fraud,167,0.365
1976,402,2020-12-09,rights,violations|court,288,0.359
1977,137,2021-02-20,rights,privacy|freedom of speech|abuse,100,0.604
1978,459,2021-04-05,immigra,diversity|wall|border,296,0.421
1979,293,2020-01-24,immigra,diversity,10,0.801
1980,378,2020-03-30,blacklivesmatter,solidarity,192,0.931
1981,324,2021-09-24,gun,background checks,521,0.687
1982,361,2021-11-11,gun,mass shooting,19,0.0
1983,352,2020-07-23,abortion,healthcare|abortion law|women's rights,85,0.712
1984,165,2020-08-03,blacklivesmatter,chaos,12,0.039
1985,148,2021-05-02,blacklivesmatter,chaos,30,0.128
1986,91,2021-03-29,capitol,insurrection,1,0.095
1987,390,2020-09-26,blacklivesmatter,riots,19,0.091
1988,117,2020-07-11,immigra,border,211,0.485
1989,177,2021-02-08,abortion,Texas law|life begins|procedure,43,0.411
1990,350,2021-06-27,blacklivesmatter,violence,331,0.073
1991,31,2020-10-15,climate,renewable energy,349,0.854
1992,382,2020-03-22,rights,violations|oppression|legal rights,1,0.339
1993,430,2020-11-22,immigra,border|wall|alien,45,0.275
1994,154,2021-04-06,gun,assault weapon|open carry,69,0.283
1995,451,2020-11-16,covid,COVID-19|quarantine|infection,79,0.57
1996,73,2020-11-28,covid,conspiracy|microchip,90,0.142
1997,324,2021-03-05,rights,abuse,687,0.208
1998,339,2021-02-13,abortion,choice|life begins,235,0.584
1999,102,2020-06-03,abortion,abortion law|supreme court|women's rights,47,0.69
2000,438,2021-05-24,capitol,senate|committee,265,0.531
2001,437,2020-08-21,climate,environment,85,0.504
2002,166,2021-05-14,abortion,women's rights|ban|abortion ban,10,0.363
2003,252,2021-09-14,covid,community health|quarantine,36,0.627
2004,220,2020-11-11,capitol,senate|voting|committee,172,0.543
2005,443,2021-09-05,immigra,illegal,246,0.184
2006,214,2021-01-13,abortion,sin|healthcare|choice,88,0.679
2007,462,2020-08-02,blacklivesmatter,chaos|community,150,0.566
2008,66,2020-10-14,covid,vaccine|microchip|hoax,32,0.176
2009,289,2021-10-09,gun,prevention|assault weapon|mass shooting,42,0.239
2010,76,2020-01-20,covid,microchip|stay safe,72,0.367
2011,35,2020-03-24,gun,open carry|kill|mass shooting,195,0.298
2012,187,2021-02-02,covid,social distancing,186,0.479
2013,248,2021-04-30,capitol,legislation,261,0.47
2014,275,2020-10-06,abortion,sin|SB8,139,0.317
2015,454,2021-10-23,blacklivesmatter,all lives matter,9,0.127
2016,420,2021-06-20,blacklivesmatter,protest|community|rally,82,0.634
2017,216,2020-11-01,capitol,congress|liberty,154,0.687
2018,285,2021-01-12,immigra,innovation|deportation,147,0.637
2019,311,2021-08-31,abortion,SB8|reproductive freedom,33,0.736
2020,9,2020-10-18,covid,community health,58,0.799
2021,282,2020-02-23,immigra,illegal|deportation,191,0.295
2022,314,2021-10-05,capitol,voting|gridlock,29,0.482
2023,68,2021-10-21,capitol,voting|freedom,189,0.713
2024,268,2020-03-06,covid,community health,24,0.809
2025,212,2021-12-31,abortion,healthcare,61,0.804
2026,214,2020-03-12,gun,gun laws|concealed carry,9,0.391
2027,60,2021-12-12,rights,court,89,0.541
2028,286,2020-08-20,climate,sustainability,155,0.768
2029,489,2020-02-23,capitol,legislation|fraud|freedom,449,0.581
2030,344,2021-05-27,abortion,SB8|murder,211,0.347
2031,35,2020-01-20,rights,violations|justice|legal rights,80,0.628
2032,4,2020-07-23,capitol,freedom|congress|legislation,131,0.628
2033,204,2021-12-19,gun,mass shooting,264,0.094
2034,137,2020-06-04,blacklivesmatter,solidarity|violence|anarchy,146,0.306
2035,460,2021-06-07,gun,background checks|prevention,32,0.791
2036,15,2021-02-06,climate,alarmism,50,0.162
2037,381,2021-09-09,covid,microchip|anti-mask|stay safe,244,0.322
2038,454,2020-07-23,blacklivesmatter,anarchy|protest|chaos,168,0.23
2039,130,2021-01-04,climate,sustainability|alarmism,323,0.48
2040,425,2021-06-07,blacklivesmatter,protest,1,0.504
2041,201,2020-12-07,abortion,sin,59,0.197
2042,55,2021-05-18,abortion,Texas law|clinic,12,0.509
2043,291,2020-02-01,capitol,freedom|democracy|bill,72,0.755
2044,98,2020-04-09,abortion,ban,36,0.182
2045,461,2021-01-16,rights,justice,220,0.891
2046,478,2020-11-05,immigra,immigration law,91,0.505
2047,58,2020-05-03,blacklivesmatter,anarchy|looting|solidarity,28,0.415
2048,12,2020-08-28,immigra,alien|illegal,47,0.121
2049,222,2020-03-05,covid,community health|COVID-19|vaccination,5,0.691
2050,23,2021-02-26,covid,public health,128,0.829
2051,447,2020-10-14,immigra,immigration law|deportation|refugees welcome,47,0.594
2052,289,2020-08-28,blacklivesmatter,activism|solidarity|violence,6,0.519
2053,46,2021-07-26,rights,legal rights|violations|equality,50,0.519
2054,462,2021-04-12,gun,concealed carry|background checks,70,0.57
2055,240,2021-07-18,gun,background checks|firearms|violence,77,0.449
2056,254,2020-10-26,gun,violence,208,0.125
2057,331,2021-01-03,rights,civil rights|judiciary,387,0.714
2058,441,2021-04-06,covid,pandemic|vaccination|microchip,105,0.501
2059,203,2021-09-05,abortion,abortion law|medical privacy,261,0.753
2060,267,2021-03-05,immigra,illegal,117,0.187
2061,117,2021-08-12,immigra,immigration law,26,0.568
2062,409,2021-05-15,gun,firearms,197,0.47
2063,209,2021-07-15,gun,concealed carry|violence,64,0.315
2064,459,2020-08-19,immigra,wall|deportation|innovation,269,0.435
2065,387,2020-01-01,blacklivesmatter,justice|movement|equality,54,0.843
2066,488,2020-11-06,rights,court,152,0.461
2067,349,2020-01-25,blacklivesmatter,solidarity,263,0.89
2068,184,2020-03-09,immigra,deportation|diversity,82,0.658
2069,302,2020-01-11,rights,judiciary|justice|privacy,83,0.731
2070,180,2021-10-12,covid,vaccination|5G|public health,103,0.579
